id,slug,lang,categoria_old,categoria_new,action,note
4cc9781c-a364-419e-8180-13d2fb26208c,la-dove-tu-ci-vuoi-ogni-giorno,it,Fede e Luce,fede-e-luce,patch_ok,
9af391ae-808b-4272-bdb8-18ba38759bb7,il-loro-credo,it,Fede e Luce,fede-e-luce,patch_ok,
021db852-2230-4f61-b5bb-dc3c599b0306,ci-hanno-scritto-insieme-n-28,it,Famiglia,famiglia,patch_ok,
08af9f88-4825-4a1e-82bf-c6ecd77fd4da,i-nostri-figli-con-disabilita-a-scuola,it,Progetti,progetti,patch_ok,
1a4b6fe7-ca00-42bc-89df-e556d0b42688,incontro-internazionale-preparativi-e-spiritualita,it,Fede e Luce,fede-e-luce,patch_ok,
d9ab3bcb-0a03-45b2-9aab-0019419ed99d,la-vendita-di-novembre-impegno-e-solidarieta,it,Fede e Luce,fede-e-luce,patch_ok,
68372a61-52af-43b3-a81b-1f6fa4045dcd,scuola-viva-un-modello-di-inclusione-attiva-per-bambini-con-,it,Progetti,progetti,patch_ok,
f249f2e1-6094-4f99-914b-18b2b0192e11,vita-fede-e-luce-insieme-n-28,it,Fede e Luce,fede-e-luce,patch_ok,
ce6d27e0-27b5-4f1f-bb88-10f4b9f71ebd,dare-vita-movimento-calore-limportanza-dellanimazione-nelle-,it,Fede e Luce,fede-e-luce,patch_ok,
05f832d9-7876-44ec-a47e-cedab29b12bb,unora-di-musica-con-suor-maria,it,Cultura,cultura,patch_ok,
eab18947-ecf9-4296-ba45-55716b580407,consigli-di-lettura-insieme-n-29,it,Cultura,cultura,patch_ok,
c6e431b1-c270-4f5a-aff3-a1600126f179,perche-un-numero-dedicato-allanimazione,it,Fede e Luce,fede-e-luce,patch_ok,
cd59af0d-6533-4836-aef8-dc467451717f,la-festa-uno-dei-momenti-essenziale-della-comunita-fede-e-lu,it,Fede e Luce,fede-e-luce,patch_ok,
3888cd31-dc51-4a04-8f78-3ba75eb7e28d,comunita-di-fede-e-luce,it,Fede e Luce,fede-e-luce,patch_ok,
