id,slug,titolo,lang_current,lang_detected,action
d997526d-18e8-438c-986d-9eb885d600f8,monaci-di-lanuvio-finanziamento-banca-etica,Monaci di Lanuvio - Un altro esempio di finanziamento dalla Banca Etic,it,it,ok_no_change
d99a7278-66bd-4c7c-92f2-d9328b915254,mio-fratello-rincorre-i-dinosauri-2,Mio fratello rincorre i dinosauri,it,it,ok_no_change
d9aa250e-3bd3-4841-aaa0-f8fd6064988a,non-mi-piace-andare-al-cinema,Non mi piace andare al cinema,it,it,ok_no_change
d9ab3bcb-0a03-45b2-9aab-0019419ed99d,la-vendita-di-novembre-impegno-e-solidarieta,La vendita di novembre: impegno e solidarietà,it,it,ok_no_change
d9da201a-8dd5-44d6-8beb-c2d00ba61d34,ci-hanno-scritto-insieme-n-24,Ci hanno scritto - Insieme n.24,it,it,ok_no_change
d9e58c1b-efac-414b-9ef4-a51b9c0ed96c,nuotando-con-amore-ancora-una-volta,Nuotando con AmOre… ancora una volta!,it,it,ok_no_change
d9e9559b-7b29-4966-9581-93338e260c8e,cristiani-del-sagrato,Cristiani  del sagrato,it,it,ok_no_change
da1328bb-ec8b-4613-b6fe-485e897abd3e,insieme-si-ma-come,Insieme sì. Ma come,it,it,ok_no_change
da55a5ea-b89e-4b3a-9a5c-3ec44355f5a7,jean-vanier-e-larca-una-comunione-damore,Jean Vanier e l'arca - Una comunione d'amore,it,it,ok_no_change
da806054-33ca-4b1d-bdd5-f595cb6ac8d1,lettera-ai-compagni-di-classe-di-matteo,Lettera ai compagni di classe di Matteo,it,it,ok_no_change
da8db409-6e94-4a60-a4f3-cf103b5d5fc2,guarda-ce-sam,"Guarda, c'è Sam!",en,it,PATCH_IT
da93ad4f-75f4-4823-95e1-02519714ba62,dalla-scuola-amore,Dalla scuola con amore,it,it,ok_no_change
dabd6d3e-036e-42e5-8e94-3f086ab525ab,ora-so-perche-pianto-dei-fiori,«Ora so perché pianto dei fiori»,it,it,ok_no_change
dac7b86e-887c-41ff-9092-d670761eea52,the-square-un-ristorante-per-sperimentare-lautonomia,"The Square, un ristorante per sperimentare l'autonomia",en,it,PATCH_IT
dacef662-78aa-429d-a5f5-04a4e996b355,per-la-loro-educazione-bilancio-di-unestate,Per la loro educazione: bilancio di un'estate,it,it,ok_no_change
dacf5e50-3a6b-4982-b40a-29308f775aa3,natale-nel-mio-cuore,Natale nel mio cuore,it,it,ok_no_change
dae6a6f8-a9f3-41f9-866c-53b019f439e5,a-proposito-di-sentimenti-parliamo-del-film-di-daniele-segre,A proposito di sentimenti - Parliamo del film di Daniele Segre,en,it,PATCH_IT
daed9249-a8fc-4546-a848-6370023d980b,longevita-nella-disabilita,Longevità nella disabilità,it,it,ok_no_change
daf746ad-cf59-4fa5-9444-613330afa18f,dalle-provincie-n-134,Dalle provincie n.134,it,it,ok_no_change
daf7b24e-c2ee-40d5-9ffd-6000968d63bb,ci-hanno-scritto-n-13,Ci hanno scritto n.13,it,it,ok_no_change
daf9fe2a-d07e-4ccb-8655-7da6292e0f82,il-senso-della-festa,Il senso della festa,it,it,ok_no_change
db009561-0a2d-4995-8407-079fe8d55152,storia-di-un-segreto-dio-mi-ha-parlato-tramite-i-miei-amici-,Storia di un segreto: Dio mi ha parlato tramite i miei amici speciali,it,it,ok_no_change
db0837e0-ca78-4323-982b-a8a5787deaa6,la-comunita-di-famiglie-recensione,La comunità di Famiglie - Recensione,it,it,ok_no_change
dbdc5159-d038-4618-a598-9206655247c0,mi-riguarda,«Mi riguarda»,it,it,ok_no_change
dbdef0b0-aaa8-4d15-bbef-3f9a6fb9287f,giochi-e-giocattoli-tanti-da-scegliere,Giochi e giocattoli: tanti da scegliere,it,it,ok_no_change
dbeedf99-72ea-4838-8d02-3225b40a8efa,lo-shiatsu-dei-volontari-dellapis-a-roma,Lo shiatsu dei volontari dell’APIS a Roma,it,it,ok_no_change
dc00fb23-b72a-4859-be7d-7921dc0883d8,natale-brasile,Feliz Natal!,it,it,ok_no_change
dc5a6e79-9023-4786-818c-c815efcec9d5,dalle-province-n-126,Dalle province n.126,it,it,ok_no_change
dc6125e9-f66a-4d91-93a1-bdfa1dae4db4,ombre-e-luci-n-9-1985-sfogliabile,Ombre e Luci n. 9 – 1985 – Sfogliabile,it,it,ok_no_change
dc64c6aa-32f1-495e-965b-fd06d4c3a837,hostability-il-progetto-di-turismo-accessibile-della-regione,"Hostability, il progetto di turismo accessibile della Regione Lazio",it,it,ok_no_change
dc737b40-2de8-4303-a7e5-3cbc9fb18b3f,non-potevo-diventare-suora-perche-non-potevo-leggere,“Non potevo diventare suora perché non potevo leggere”,it,it,ok_no_change
dc7922d9-e53c-4cf6-a48e-963bbd287f13,credere-e-curare-recensione,Credere e curare - Recensione,it,it,ok_no_change
dc7b43be-679a-44ef-bd60-cc17014f221a,quei-tre-giorni-aprile,Quei tre giorni di Aprile,it,it,ok_no_change
dc8e0bb6-9b70-49ad-8de8-cf7ba10cc622,dialogo-aperto-n-102,Dialogo aperto n.102,it,it,ok_no_change
dc9eab8e-68b2-4ff0-99ac-f77a5c2b18c5,music-sia-recensione,Quando la protagonista è ridotta a comparsa,it,it,ok_no_change
dca5b44e-f622-41d7-ba13-930db9625bd2,il-parkinson-una-scheda-per-saperne-di-piu,"Il Parkinson, una scheda per saperne di più",it,it,ok_no_change
dca973ee-4b79-4f77-820e-9c040e89cd4a,disabuse-i-risultati-del-progetto-su-disabilita-e-bullismo,Disabuse: i risultati del progetto su disabilità e bullismo,en,it,PATCH_IT
dcc8d4cd-1ebb-4ad4-9d47-29dd4ccc4c3f,11-compiendo-la-volonta-del-padre,11. Compiendo la volontà del padre,it,it,ok_no_change
dcc9c901-f5b2-4c54-a21b-83bc85ce1179,dedicato-ai-bambini-carlo,Dedicato ai bambini: Carlo,it,it,ok_no_change
dccef4dc-92b2-4420-a08e-2aebf2e07565,a-santiago-per-mio-figlio,A Santiago per mio figlio,it,it,ok_no_change
dcf0a8a6-3392-44d1-add5-0645aab74253,vivere-con-la-distrofia-le-malattie-neuromuscolari,Vivere con la distrofia: le malattie neuromuscolari,it,it,ok_no_change
dcfc38b1-9d07-49c3-be90-818308496542,messaggi-tutte-le-abilita-della-comunicazione,Messaggi - Tutte le abilità della comunicazione,it,it,ok_no_change
dcfd554b-498a-4432-b630-394f2bdaf0bf,dalle-province-n-141,Dalle Province n.141,it,it,ok_no_change
dcfdb4d5-f141-417f-b84f-01f168aab3d0,persone-disabilita-intellettiva-al-voto-ne-parlera-anche-tv,Persone con disabilità intellettiva al voto: se ne parlerà anche in TV,it,it,ok_no_change
dcff8316-f3cf-4448-943b-637a9befc247,fede-e-luce-una-grande-famiglia,Fede e Luce una grande famiglia,it,it,ok_no_change
dd0ef4ea-1007-45b2-9bb6-7e990ac34acf,due-grandi-occhi-neri,Due grandi occhi neri,it,it,ok_no_change
dd708cfc-9f76-47c1-995f-72bd3c3bd6ee,cantilena-dei-re-magi,Cantilena dei Re Magi,it,it,ok_no_change
dd86c642-9e06-4e3c-9e0c-2474fe8628fb,gli-siamo-grati-per-questo-la-testimonianza-dei-genitori-di-,"""Gli siamo grati per questo"" - La testimonianza dei genitori di Gianni",it,it,ok_no_change
dd9d8886-192e-453a-b9a2-a71b0a9d4dd1,allora-hai-deciso,"Allora, hai deciso?",it,it,ok_no_change
dda613c8-e4da-4414-bc92-e5e74fc6766e,dialogo-aperto-n-35,Dialogo aperto n.35,it,it,ok_no_change
ddad4ed7-1eb9-4f6f-a53d-bb27ee2a9106,se-volete-veder-le-stelle-spegnete-i-vostri-lumi,Se volete veder le stelle spegnete i vostri lumi,it,it,ok_no_change
ddc043bf-ee02-413c-8512-81421c7ffabc,ombre-e-luci-n-2-1983-sfogliabile,Ombre e Luci n. 2 – 1983 – Sfogliabile,it,it,ok_no_change
ddc7e862-ab99-42b3-99ec-7d9306a68c5b,io-sono-chiesa,«Io sono Chiesa»,it,it,ok_no_change
ddea33a8-eb53-4ab5-852b-57fa2b0414df,la-chiesa-accanto-a-mio-figlio,La Chiesa accanto a mio figlio,it,it,ok_no_change
ddead178-3fcb-48be-9f3f-ca95cf9fa260,breaking-barriers-my-journey-as-an-autistic-actor,Breaking Barriers: My Journey as an Autistic Actor,en,en,ok_no_change
ddf0f9ad-2ec0-4f06-8854-957e2b716579,doni-preziosi,Doni preziosi,it,it,ok_no_change
de0dbcf5-0790-48ca-9e56-222b43e95feb,ho-letto-tutti-gli-articoli-di-ombre-e-luci-e-vi-racconto-co,Ho letto tutti gli articoli di Ombre e Luci e vi racconto cosa sto sco,it,it,ok_no_change
de3725ce-c0ab-489a-8d43-1eacc273765f,accogliere-la-sorpresa,Accogliere la sorpresa,it,it,ok_no_change
de3a1d8a-eb7a-498a-a00b-0fcb45f75d2b,non-ci-penso-proprio,Non ci penso proprio,it,it,ok_no_change
de536dd0-b7f3-476b-82ce-bcc06a33f30c,in-carcere,In carcere,it,it,ok_no_change
de76576c-838b-418b-8fe4-b8b75f29a91e,viola-e-valeria,Viola e Valeria,it,it,ok_no_change
de80f64a-1009-49d7-9166-ba7c20e73795,dedicato-ai-bambini-e-a-tutti-noi-alice,Dedicato ai bambini... e a tutti noi - Alice,it,it,ok_no_change
dea5b21f-12e6-4f15-97aa-e6033784f0c0,decidemmo-di-restare,Decidemmo di restare,it,it,ok_no_change
deaf06c1-9227-4933-ab1b-6aa85df36505,anffas-ogni-persona-con-disabiltia-e-nostro-figlio,"Anffas, ogni persona con disabilità è nostro figlio",it,it,ok_no_change
dec393c7-44dd-43ad-a71e-18fd16788bf9,comunita-famiglia-di-endine,Comunità famiglia di Endine,it,it,ok_no_change
ded44df2-0acc-4582-a91f-618eb49e092b,che-strano-uovo,Che strano uovo!,it,it,ok_no_change
def15807-4190-4f17-8b78-36e06750dd5d,non-so-come-ne-a-chi-dirlo,Non so come e a chi dirlo,it,it,ok_no_change
df19bbc0-42e8-4191-bb4e-f03deb00bd22,eucaristia-e-cresima-di-giacomo,Eucaristia e cresima di Giacomo,it,it,ok_no_change
df21f592-4b31-456a-b9e7-5b8136a3828b,andiamo-tutti-in-pizzeria,Andiamo tutti in.....pizzeria!,it,it,ok_no_change
df3253e4-742a-467b-a943-8e792262bfa3,uomo-del-regno,Uomo del Regno,it,it,ok_no_change
df42f3c4-f096-4981-9115-fd3928bc33c9,newsletter-n-30-assieme,Assieme – Newsletter n. 30,it,it,ok_no_change
df43fe6f-ee72-4ba7-92af-f50b3101c505,cascina-nibai-cooperativa-fraternita,Cascina Nibai - Cooperativa Fraternità,it,it,ok_no_change
df49c1bf-bb4d-4119-b4b4-9fe359c9a647,dialogo-aperto-n-121,Dialogo aperto n. 121,it,it,ok_no_change
df6e54ed-4d58-4a97-8965-d76ea67b789d,giorno-di-festa-al-melograno,Giorno di festa al Melograno,it,it,ok_no_change
df88ccc2-3196-4a7b-97f8-16b6fdca725b,notiziario-fede-e-luce-n-20,Notiziario Fede e Luce n.20,it,it,ok_no_change
df906005-3d79-4262-a9f0-0c9432801ce2,cronologia-dellinchiesta-e-cenni-storici,Cronologia dell'inchiesta e cenni storici,it,it,ok_no_change
dfab0c50-51b5-4eea-b461-b748b3d8e132,lourdes-1981-giovedi-santo,Lourdes 1981 - Giovedì Santo,it,it,ok_no_change
dfb21f68-e4ea-420d-be80-993c1f0e8aee,persone-handicap-nella-parrocchia-le-risposte-dei-parroci,Persone con handicap nella parrocchia - Le risposte dei parroci,it,it,ok_no_change
dfc1cb56-6e1a-4a3b-8bf5-33390a2d8c62,dialogo-aperto-n-73,Dialogo aperto n.73,it,it,ok_no_change
dfc72c02-1d77-4e1e-88dd-ac0c07d4485e,un-turbinio-eventi,Un turbinio di eventi,it,it,ok_no_change
e03c6f3b-b699-4fb4-b2f0-39ee8ccbcdf3,ecco-io-faccio-nuove-tutte-le-cose,Ecco io faccio nuove tutte le cose,it,it,ok_no_change
e0524b25-9e27-42b8-8b0e-f3ae151af773,diaologo-aperto-n-140,Diaologo aperto n.140,it,it,ok_no_change
e06b0185-c027-4135-87af-ad166baad604,il-nostro-scoop,Il nostro scoop!,it,it,ok_no_change
e06e4a03-0ac2-463a-9e75-c40ca5bfdccc,pennellate-dai-centri-fede-e-luce,Pennellate dai Centri Fede e Luce,it,it,ok_no_change
e070f419-3e82-437b-a558-46f208d50702,e-nato-qualcosa-che-nessuno-aveva-previsto,È nato qualcosa che nessuno aveva previsto,it,it,ok_no_change
e07d7a81-e232-4c9b-a60a-57e50f4ee162,piu-forti-di-loro-scritti-monaci-trappisti-uccisi-algeria-19,Più forti di loro - Gli scritti dei monaci trappisti uccisi in Algeria,it,it,ok_no_change
e0901af4-5f5f-46c0-88fe-dc4df28edd70,la-cura-invisibile-per-il-riconoscimento-dei-caregiver,"""La Cura Invisibile"" per il riconoscimento dei Caregiver",it,it,ok_no_change
e0b22b94-3149-421d-bc6b-43c1b733f7b2,la-comunicazione-multimodale,La comunicazione multimodale,it,it,ok_no_change
e0b26071-6cbb-409a-a947-3fb88f92a409,quel-regalo-al-pubblico,Quel regalo al pubblico,it,it,ok_no_change
e0be142a-3a6b-4876-8e5c-3b82b23774e3,come-costruire-il-futuro-delle-persone-disabili,Come costruire il futuro delle persone disabili,en,it,PATCH_IT
e0c6c491-8202-4833-9ace-24dcd6b877d2,una-messa-su-misura-voluta-dai-genitori-e-amici-di-ragazzi-d,Una Messa “su misura”: voluta dai genitori e amici di ragazzi disabili,it,it,ok_no_change
e0df4895-4abd-4244-80e6-18630133a369,torino-salone-off-2018-visite-guidate-gratuite-a-vietato-non,"Torino, Salone off 2018: visite guidate gratuite a Vietato Non Sfoglia",it,it,ok_no_change
e0f4a2af-29b8-4c7b-b50f-aab20a5ee823,i-canti-del-pellegrinaggio-di-roma-1975,I canti del Pellegrinaggio di Roma 1975,it,it,ok_no_change
e12baeeb-e453-4358-b07e-4b466f13c3eb,si-organizza-un-campeggio-fede-luce,Come si organizza un campeggio Fede e Luce,it,it,ok_no_change
e14aeba2-9819-4a91-96c0-b57423a13bde,la-debilita-mentale,La debilità mentale,it,it,ok_no_change
e15a987e-2850-44a3-be12-3617a80ba9fb,hikari-una-famiglia,Hikari - «Una famiglia»,it,it,ok_no_change
e1a2e783-a03c-4c27-a9b0-50cbc4e3fb8f,valeria-risponde-alla-lettera-di-monica-del-n-93,Valeria risponde alla lettera di Monica del n. 93,it,it,ok_no_change
e1ac6a1f-d127-455c-9755-afe7e9c63061,mio-padre-e-un-chicco-di-grano-recensione,Mio padre è un chicco di grano - Recensione,it,it,ok_no_change
e1baa382-1aaf-4fcb-a11d-b80203b740df,un-dio-inutile-recensione,Un Dio inutile - Recensione,it,it,ok_no_change
e1bc6f30-30e7-4503-ad84-698425e3d9a3,70-giochi-per-rilassare-tuo-figlio-da-2-a-6-anni,70 giochi per rilassare tuo figlio da 2 a 6 anni,it,it,ok_no_change
e1cda15a-7c0b-4384-ad76-78ae15d5a78e,ora-sto-diventare-mamma,Ora che sto per diventare mamma,it,it,ok_no_change
e1cf2c7d-a424-4937-b1e2-5aab4d8046bb,come-preparare-al-sacramento,Come preparare al sacramento,it,it,ok_no_change
e1d5e91f-61a0-4bba-b32b-65ffcaef3d73,seminario-gratuito-a-bari-sulle-politiche-per-la-disabilita,Seminario gratuito a Bari sulle politiche per la disabilità,it,it,ok_no_change
e1e4ac21-bd85-480c-93ee-9dc5ebd3e3fa,la-spina-bifida-scheda-informativa,La Spina Bifida - Scheda informativa,it,it,ok_no_change
e20c4595-b765-4454-a8bc-68b7225ed0bb,7-testimonianze-di-genitori-e-amici-di-bambini-profondamente,"7 testimonianze di genitori e amici di bambini ""profondamente handicap",it,it,ok_no_change
e20d6ad1-8f05-48ce-993d-dfd3dd1045ef,buone-abitudini-sara-piu-accettato,Se ha buone abitudini sarà più accettato,it,it,ok_no_change
e210f7be-ccbe-41ec-87cf-2846046eaafb,che-bella-estate,Che bella estate!,it,it,ok_no_change
e232bfe5-b2c8-408d-972a-4cd5e269406e,marymount-unestate-di-musica-e-sorrisi,"Marymount, un'estate di musica e sorrisi",it,it,ok_no_change
e24193c2-c220-4f33-88a9-222427d6e4a0,meglio-di-come-ci-si-aspetta,Meglio di come ci si aspetta,it,it,ok_no_change
e246d2ad-1382-45c6-835b-47fd1ec9ff45,diario-di-efrem-lavoratore,Diario di Efrem lavoratore,it,it,ok_no_change
e29cbf26-249a-4cad-942a-b5bce970a438,questa-casa-famiglia-e-una-risposta,Questa casa famiglia è una risposta,it,it,ok_no_change
e2a1012e-b8b1-4bf5-98f0-4dd923b143eb,alfedena-1978,Alfedena 1978,it,it,ok_no_change
e2b8f0b9-df4e-4ee4-b9d7-f913afc24832,pubblico-libri-e-voglio-che-tutti-possano-leggere,Pubblico libri e voglio che tutti possano leggere,it,it,ok_no_change
e2bd911a-5102-4615-9b7d-2670498a40f1,the-magnificat-and-our-fragility,The Magnificat and Our Fragility,it,en,PATCH_EN
e2c141de-8982-40be-aee0-11c4b6b32427,charles-restava-nascosto-sotto-il-tavolo,Charles restava nascosto sotto il tavolo,it,it,ok_no_change
e2d998ba-4dd8-4c49-8906-3d8724145a1a,a-scuola-con-chicco-in-braccio,A scuola con Chicco in braccio,it,it,ok_no_change
e2ded77b-c76c-4f22-b044-973fb93d27cd,i-giullari-di-dio-morris-west,I giullari di Dio,it,it,ok_no_change
e2deeaf3-4a98-4211-8530-0008dd04ea0a,ci-chiedono-da-che-parte-stai,Ci chiedono da che parte stai,it,it,ok_no_change
e382cd90-6cc7-453e-96b2-71d30dfc062e,al-primo-posto,Al primo posto,it,it,ok_no_change
e394fac3-8070-417a-8568-593443719ae2,la-mia-vita-a-santa-palomba,La mia vita a Santa Palomba,it,it,ok_no_change
e3a58e44-c141-43ed-a28d-bb5058d2525c,decreto-182-2020-no-esonero-disabilita,Perché il decreto legislativo 182/2020 ci riporta alla scuola di quara,it,it,ok_no_change
e3a61fe3-3567-44c9-9893-fbe663ea5fb7,liniezione-di-uscobupt,L'iniezione di Uscobupt,it,it,ok_no_change
e3d6b2bf-04c5-417e-810d-c249fd8c3a71,vogliamo-andare-avanti,Vogliamo andare avanti?,it,it,ok_no_change
e3f93c40-ba0b-4456-9a0e-6185a9198ca1,viola-e-mimosa-n-139,Viola e Mimosa n.139,it,it,ok_no_change
e424ba17-caa9-452f-a698-9596e0801e43,integrazione-scolastica-come-la-viviamo-noi-compagni-di-clas,"Integrazione scolastica: come la viviamo noi, compagni di classe",it,it,ok_no_change
e4302b52-fa0f-4383-97c1-2b0690dc3ced,la-speranza-nella-vita-quotidiana-con-nostro-figlio-affetto-,La speranza nella vita quotidiana. Con nostro figlio affetto da miopat,it,it,ok_no_change
e446ed04-c449-4890-a11d-8901b459869c,il-linguaggio-della-speranza,Il linguaggio della speranza,it,it,ok_no_change
e44e02ef-23e5-458d-ab9a-e0468621b5d5,1500-grammi-di-cenere-cremazione-e-fede-cristiana-recensione,1500 grammi di cenere Cremazione e fede cristiana - Recensione,it,it,ok_no_change
e4620908-89d6-4071-948a-e7a606f3cc73,ci-provero,Ci proverò!,it,it,ok_no_change
e46b29ca-586b-4dc1-a401-7f9c619d5509,un-giorno-un-altro,Un giorno come un altro,it,it,ok_no_change
e498d9e4-7c6e-4b06-bc99-d9efe0c56646,eros-e-disabili-riflessioni-e-testimonianze,Eros e disabili: Riflessioni e testimonianze,it,it,ok_no_change
e4aa38a2-aacd-4207-a587-039eb1cbc1dc,teatro-in-un-gruppo-fede-e-luce,Teatro in un gruppo Fede e Luce,it,it,ok_no_change
e4b2319d-8a62-4929-831b-e1a88cc81f4a,basaglia-il-dottore-dei-matti-recensione,"Basaglia, il dottore dei matti – Recensione",it,it,ok_no_change
e4b5b84d-1499-4322-91b1-6e935dc4336d,sicurezza-nel-cammino,Sicurezza nel cammino,it,it,ok_no_change
e4b9ded6-ea5d-4db4-8438-04b8df66c0d1,un-compleanno-al-capezzale-di-un-amico,Un compleanno al capezzale di un amico,it,it,ok_no_change
e511bb02-fd9e-489e-a25b-796f3247a409,attivita-creative,Attività Creative,it,it,ok_no_change
e5164732-92fb-4983-9195-5bdda8b074a3,consigli-per-una-casa-aperta,Consigli per una casa aperta,it,it,ok_no_change
e5490ffb-aea0-426a-ac49-2415995cd268,singing-my-way,Singing My Way,it,en,PATCH_EN
e5807ae0-97f2-4d07-ba1f-5569ad888c07,quali-mani-asciugheranno-le-mie-lacrime-recensione,Quali mani asciugheranno le mie lacrime? - Recensione,it,it,ok_no_change
e584dec4-e348-4b07-852c-2983a4e14f59,un-grande-progetto-a-piccoli-passi,Un grande progetto a piccoli passi,it,it,ok_no_change
e58b8d94-f75e-4875-8743-49585c00a73e,e-sono-150,E sono 150!,it,it,ok_no_change
e59569e8-f571-49b2-a101-cebbd6246498,dialogo-aperto-n-130,Dialogo aperto n.130,it,it,ok_no_change
e5958b65-8c83-40b5-b334-46dfff6e077f,mi-saro-fatto-unidea,Mi sarò fatto un’idea,it,it,ok_no_change
e5c82a2d-667c-4dc3-a7ed-0d87666fad68,porto-i-miei-figli-a-fede-e-luce-perche,Porto i miei figli a Fede e Luce perché...,it,it,ok_no_change
e5ce0865-1ffe-4c03-8ab7-c6bf47b53a93,il-corpo-spezzato,Il corpo spezzato,it,it,ok_no_change
e5d63219-d637-4e57-bdef-0389792baa82,studentinsella-salerno-coinvolti-gli-studenti-disabilita,StudentInSella: a Salerno coinvolti gli studenti con disabilità,it,it,ok_no_change
e60088da-59d4-4bdd-bcaf-b5b491cc0bed,ferie-dagosto,Ferie d'agosto,it,it,ok_no_change
e615d3a5-66bb-48a4-bc31-0f5dde40a969,letture-consigliate-n-23,Letture consigliate n.23,it,it,ok_no_change
e68b3f80-b677-472c-944f-d829f3143124,un-percorso-irreversibile-avviato-dal-basso,Un percorso irreversibile avviato dal basso,it,it,ok_no_change
e6afd926-5e6a-4d0d-8397-8e39c50cf8cc,come-dirti-come-spiegarti,"Come dirti, come spiegarti?",it,it,ok_no_change
e6b525ba-7611-4ba5-a96c-ab762ad2c04b,fu-in-tenda-che-mi-diede-il-benvenuto,"""Fu in tenda che mi diede il benvenuto""",it,it,ok_no_change
e6c1b3f0-5fb0-4f8a-931b-0179b98a7ef3,imparare-a-sentire-ascoltando-il-mare,"Imparare a sentire, ascoltando il mare",it,it,ok_no_change
e6c44cae-fa89-4ede-a3af-4c5f0eefc3ef,modesta-valenti,Modesta Valenti,it,it,ok_no_change
e6ca5680-6888-4852-9905-68eae5306050,atteso-braccia-aperte,Atteso a braccia aperte,it,it,ok_no_change
e6ced60c-e53a-4a4e-82ff-022cfde8e252,handicap-comunita-cristiana-un-esperienza-spunti-pastorale-g,Handicap e comunità cristiana - Un'esperienza: spunti di pastorale per,it,it,ok_no_change
e6dc1528-a9b7-4559-880b-f62321eed128,labilita-onlus-aprire-gli-occhi,L'abilità onlus: aprire gli occhi,it,it,ok_no_change
e6dfd037-bcff-4864-ad41-910738e0bd96,malattia-mentale-legge-180,"Malattia mentale, la legge 180",it,it,ok_no_change
e71bd4dd-e417-4edd-baf8-541bde382136,dalle-province-n-136,Dalle Province n.136,it,it,ok_no_change
e71ff448-b23e-4b57-bd6d-07047bb9ad4a,vita-fede-e-luce-n-113,Vita fede e luce n. 113,it,it,ok_no_change
e7282ccf-dae4-467d-ac99-b743beea4dfb,il-kinnor-un-coro-di-disabili-mentali-e-normali-anima-le-mes,"Il Kinnor - un coro di disabili mentali e ""normali"" anima le messe dom",it,it,ok_no_change
e742005d-866a-48c9-9bef-4e88ba2511f6,gli-altri-siamo-noi,Gli altri siamo noi,it,it,ok_no_change
e752e30c-7c1a-4945-baf5-db825d9a05ae,perche-questo-pellegrinaggio,Perché questo pellegrinaggio?,it,it,ok_no_change
e7543718-e44e-4229-9d56-a1007fcdc9a9,la-scuola-in-cui-nessuno-e-diverso,La scuola in cui nessuno è diverso,it,it,ok_no_change
e78c3b4a-ea08-42d0-a9e9-fef34f67fff3,giorgio-e-sam-una-madre-due-figli-autistici-e-il-racconto-di,"Giorgio e Sam: una madre, due figli autistici e il racconto di un'inte",it,it,ok_no_change
e7c0e019-e3cb-4e2f-b6b5-4c1175cc8884,il-tesoro-nascosto-nel-campo,Il tesoro nascosto nel campo,it,it,ok_no_change
e7dd7cda-67c5-4de1-bab6-5fd77142a8db,la-segregazione-delle-persone-con-disabilita,La segregazione delle persone con disabilità,it,it,ok_no_change
e807c8ea-71d7-4fae-9e3f-ec9e795713bc,il-grande-cavallo-blu-recensione,Il grande cavallo blu - Recensione,it,it,ok_no_change
e80a07c9-98e8-4c7f-af7c-fc722003f005,riccione-ex-mattatoio-riqualificato-a-centro-di-accoglienza-,Riccione: ex mattatoio riqualificato a centro di accoglienza per disab,it,it,ok_no_change
e818f6f0-d7dc-431f-84de-e0ec5bc0b0bc,come-e-stato-possibile-tutto-questo,Come è stato possibile tutto questo?,it,it,ok_no_change
e8201e72-c433-45e8-8fe8-aa5ce3c46de7,la-domenica-con-i-disabili,La Domenica con i disabili,it,it,ok_no_change
e824662b-4994-413f-8e2d-438d61cbbf6d,i-film-e-la-serie-da-vedere-durante-le-feste,I film (e la serie) da vedere durante le feste,it,it,ok_no_change
e8249062-3d79-43bb-997e-54c9825f8c9c,festa-in-casa-con-lui,Festa in casa con lui,it,it,ok_no_change
e8515a66-eed3-4072-a49b-8765c190b901,su-scuola-tatuaggi-e-tempo-che-non-va-perso,"Su scuola, tatuaggi e tempo che non va perso",it,it,ok_no_change
e8727cc5-7b66-40f0-995c-27d110283b17,letture-consigliate-lo-svantaggiato-quale-educazione,Letture consigliate: Lo svantaggiato: quale educazione?,it,it,ok_no_change
e88fb51b-4c6c-48f8-a111-4a971491c178,patologie-disabilitanti-nellanziano,Patologie disabilitanti nell'anziano,it,it,ok_no_change
e8da73c0-0b90-43bb-87b6-e5359203b093,domande-e-osservazioni-dei-genitori,Domande e osservazioni dei genitori,it,it,ok_no_change
e8dff20e-3598-480f-beb0-016dd288c03a,francesca-e-sabrina,Francesca e Sabrina,it,it,ok_no_change
e9097700-cbec-48c8-88c8-d2897fcbb2d7,quale-liberta,Quale libertà?,it,it,ok_no_change
e90f016b-ce94-4c2b-8d93-606caf2d999e,quattro-giorni-mano-nella-mano,Quattro giorni mano nella mano,it,it,ok_no_change
e92f52e7-80d4-47f4-8acc-bfb66c6e6d1f,una-nuova-casa-famiglia-oikos,Una nuova Casa Famiglia: OIKOS,it,it,ok_no_change
e93d1442-4286-4bd8-ab7b-1a726500538b,incontro-gesu,Incontro Gesù,it,it,ok_no_change
e95e1aa5-b753-4878-9c70-55f7eef78b89,sempre-io-christopher-reeve,Sempre io - Christopher Reeve,it,it,ok_no_change
e99974b0-d16b-4ee9-a41d-dbb72eafd09e,per-me-e-felicita,Per me è felicità,it,it,ok_no_change
e9b6fd7b-a150-4034-a87e-13e4deb9f51e,sei-lagnello-e-il-pastore,Sei l'agnello e il pastore,it,it,ok_no_change
e9b7d91d-cf0e-4a17-8882-8ba087df7274,le-eta-della-vita,Le età della vita,it,it,ok_no_change
e9cd63c3-41f4-4d09-9e95-f32e0822c46c,la-vita-e-una-sfida-recensione,La vita è una sfida - Recensione,it,it,ok_no_change
e9ce6b61-421c-4293-8426-00dffc90dca9,occhi-doro-nato-per-vivere-recensione,"Occhi d’oro, Nato per vivere - Recensione",it,it,ok_no_change
e9e2b6af-447b-4e78-a334-6c8239a922e0,sfilate-da-sogno,Sfilate da sogno,it,it,ok_no_change
ea019741-d19b-4002-8fa2-cd0c2664071a,riscoprire-cio-che-unisce-i-cuori-di-tutti,Riscoprire ciò che unisce i cuori di tutti,it,it,ok_no_change
ea052bbf-c3e9-403b-846d-0685ae7a03b3,madre-e-handicap,Madre e handicap,it,it,ok_no_change
